"Sample_ID","Sampling_Date","Matrix","Dilution_Factor","Units","Analyte","CAS","Result Value","Q","LOQ","LOD","DL"
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoro-3-methoxypropanoic acid (PFMPA)","377-73-1","1.1","U H3 cn","2.1","1.1","0.54"
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoro-4-methoxybutanoic acid  (PFMBA)","863090-89-5","1.1","U H3 cn","2.1","1.1","0.54"
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Nonafluoro-3,6-dioxaheptanoic acid (NFDHA)","151772-58-6","1.1","U H3 cn","2.1","1.1","0.54"
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid (9Cl-PF3ONS)","756426-58-1","1.1","U H3 cn","2.1","1.1","0.54"
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS)","763051-92-9","1.1","U H3 cn","2.1","1.1","0.54"
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoro (2-ethoxyethane) sulfonic acid (PFEESA)","113507-82-7","1.1","U H3 cn","2.1","1.1","0.54"
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","3-Perfluoropropylpropanoic acid (3:3 FTCA)","356-02-5","2.1","U H3 cn","4.3","2.1","1.1"
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","3-Perfluoropentylpropanoic acid (5:3 FTCA)","914637-49-3","6.0","U H3 cn","11","6.0","3.0"
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","3-Perfluoroheptylpropanoic acid (7:3 FTCA)","812-70-4","5.4","U H3 cn","11","5.4","2.7"
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorobutanoic acid (PFBA)","375-22-4","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluoropentanoic acid (PFPeA)","2706-90-3","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorohexanoic acid (PFHxA)","307-24-4","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluoroheptanoic acid (PFHpA)","375-85-9","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorooctanoic acid (PFOA)","335-67-1","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorononanoic acid (PFNA)","375-95-1","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorodecanoic acid (PFDA)","335-76-2","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluoroundecanoic acid (PFUnA)","2058-94-8","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorododecanoic acid (PFDoA)","307-55-1","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorotridecanoic acid (PFTrDA)","72629-94-8","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorotetradecanoic acid (PFTeDA)","376-06-7","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorobutanesulfonic acid (PFBS)","375-73-5","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluoropentanesulfonic acid (PFPeS)","2706-91-4","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorohexanesulfonic acid (PFHxS)","355-46-4","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluoroheptanesulfonic acid (PFHpS)","375-92-8","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorooctanesulfonic acid (PFOS)","1763-23-1","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorononanesulfonic acid (PFNS)","68259-12-1","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorodecanesulfonic acid (PFDS)","335-77-3","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorododecanesulfonic acid (PFDoS)","79780-39-5","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","1H,1H,2H,2H-Perfluorohexane sulfonic acid (4:2 FTS)","757124-72-4","21","U H3 cn","43","21","11"
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","1H,1H,2H,2H-Perfluorooctane sulfonic acid (6:2 FTS)","27619-97-2","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","1H,1H,2H,2H-Perfluorodecane sulfonic acid (8:2 FTS)","39108-34-4","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorooctanesulfonamide (PFOSA)","754-91-6","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","N-methylperfluorooctane sulfonamide (NMeFOSA)","31506-32-8","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","N-ethylperfluorooctane sulfonamide (NEtFOSA)","4151-50-2","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","N-methylperfluorooctanesulfonamidoacetic acid (NMeFOSAA)","2355-31-9","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","N-ethylperfluorooctanesulfonamidoacetic acid (NEtFOSAA)","2991-50-6","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","N-methylperfluorooctane sulfonamidoethanol (NMeFOSE)","24448-09-7","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","N-ethylperfluorooctane sulfonamidoethanol (NEtFOSE)","1691-99-2","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Hexafluoropropylene Oxide Dimer Acid (HFPO-DA)","13252-13-6","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","4,8-Dioxa-3H-perfluorononanoic acid (DONA)","919005-14-4","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluoro-3-methoxypropanoic acid (PFMPA)","377-73-1","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluoro-4-methoxybutanoic acid  (PFMBA)","863090-89-5","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Nonafluoro-3,6-dioxaheptanoic acid (NFDHA)","151772-58-6","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid (9Cl-PF3ONS)","756426-58-1","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS)","763051-92-9","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluoro (2-ethoxyethane) sulfonic acid (PFEESA)","113507-82-7","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","3-Perfluoropropylpropanoic acid (3:3 FTCA)","356-02-5","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","3-Perfluoropentylpropanoic acid (5:3 FTCA)","914637-49-3","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","10","ng/L","3-Perfluoroheptylpropanoic acid (7:3 FTCA)","812-70-4","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorobutanoic acid (PFBA)","375-22-4","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoropentanoic acid (PFPeA)","2706-90-3","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorohexanoic acid (PFHxA)","307-24-4","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoroheptanoic acid (PFHpA)","375-85-9","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorooctanoic acid (PFOA)","335-67-1","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorononanoic acid (PFNA)","375-95-1","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorodecanoic acid (PFDA)","335-76-2","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoroundecanoic acid (PFUnA)","2058-94-8","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorododecanoic acid (PFDoA)","307-55-1","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorotridecanoic acid (PFTrDA)","72629-94-8","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorotetradecanoic acid (PFTeDA)","376-06-7","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorobutanesulfonic acid (PFBS)","375-73-5","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoropentanesulfonic acid (PFPeS)","2706-91-4","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorohexanesulfonic acid (PFHxS)","355-46-4","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoroheptanesulfonic acid (PFHpS)","375-92-8","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorooctanesulfonic acid (PFOS)","1763-23-1","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorononanesulfonic acid (PFNS)","68259-12-1","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorodecanesulfonic acid (PFDS)","335-77-3","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorododecanesulfonic acid (PFDoS)","79780-39-5","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","1H,1H,2H,2H-Perfluorohexane sulfonic acid (4:2 FTS)","757124-72-4","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","1H,1H,2H,2H-Perfluorooctane sulfonic acid (6:2 FTS)","27619-97-2","42","H3 cn","4.3","2.1","1.1"
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","1H,1H,2H,2H-Perfluorodecane sulfonic acid (8:2 FTS)","39108-34-4","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorooctanesulfonamide (PFOSA)","754-91-6","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","N-methylperfluorooctane sulfonamide (NMeFOSA)","31506-32-8","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","N-ethylperfluorooctane sulfonamide (NEtFOSA)","4151-50-2","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","N-methylperfluorooctanesulfonamidoacetic acid (NMeFOSAA)","2355-31-9","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","N-ethylperfluorooctanesulfonamidoacetic acid (NEtFOSAA)","2991-50-6","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","N-methylperfluorooctane sulfonamidoethanol (NMeFOSE)","24448-09-7","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","N-ethylperfluorooctane sulfonamidoethanol (NEtFOSE)","1691-99-2","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Hexafluoropropylene Oxide Dimer Acid (HFPO-DA)","13252-13-6","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","4,8-Dioxa-3H-perfluorononanoic acid (DONA)","919005-14-4","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoro-3-methoxypropanoic acid (PFMPA)","377-73-1","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoro-4-methoxybutanoic acid  (PFMBA)","863090-89-5","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Nonafluoro-3,6-dioxaheptanoic acid (NFDHA)","151772-58-6","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid (9Cl-PF3ONS)","756426-58-1","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS)","763051-92-9","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoro (2-ethoxyethane) sulfonic acid (PFEESA)","113507-82-7","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","3-Perfluoropropylpropanoic acid (3:3 FTCA)","356-02-5","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","3-Perfluoropentylpropanoic acid (5:3 FTCA)","914637-49-3","NR",NA,NA,NA,NA
"WG059-SW-SPILL-020921","02/09/2021 00:00:00","Water","1","ng/L","3-Perfluoroheptylpropanoic acid (7:3 FTCA)","812-70-4","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorobutanoic acid (PFBA)","375-22-4","15","H3 M cn","4.3","2.4","1.2"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoropentanoic acid (PFPeA)","2706-90-3","34","H3 cn","2.1","1.3","0.64"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorohexanoic acid (PFHxA)","307-24-4","41","H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoroheptanoic acid (PFHpA)","375-85-9","25","H3 cn","2.1","1.7","0.86"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorooctanoic acid (PFOA)","335-67-1","60","H3 cn","2.1","1.9","0.96"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorononanoic acid (PFNA)","375-95-1","8.4","H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorodecanoic acid (PFDA)","335-76-2","0.89","J H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoroundecanoic acid (PFUnA)","2058-94-8","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorododecanoic acid (PFDoA)","307-55-1","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorotridecanoic acid (PFTrDA)","72629-94-8","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorotetradecanoic acid (PFTeDA)","376-06-7","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorobutanesulfonic acid (PFBS)","375-73-5","15","H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoropentanesulfonic acid (PFPeS)","2706-91-4","19","H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorohexanesulfonic acid (PFHxS)","355-46-4","180","H3 cn","2.1","1.7","0.86"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoroheptanesulfonic acid (PFHpS)","375-92-8","9.2","H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorooctanesulfonic acid (PFOS)","1763-23-1","590","H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorononanesulfonic acid (PFNS)","68259-12-1","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorodecanesulfonic acid (PFDS)","335-77-3","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorododecanesulfonic acid (PFDoS)","79780-39-5","1.3","U H3 cn","2.1","1.3","0.64"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","1H,1H,2H,2H-Perfluorohexane sulfonic acid (4:2 FTS)","757124-72-4","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","1H,1H,2H,2H-Perfluorooctane sulfonic acid (6:2 FTS)","27619-97-2","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","1H,1H,2H,2H-Perfluorodecane sulfonic acid (8:2 FTS)","39108-34-4","13","H3 cn","4.3","2.1","1.1"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluorooctanesulfonamide (PFOSA)","754-91-6","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","N-methylperfluorooctane sulfonamide (NMeFOSA)","31506-32-8","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","N-ethylperfluorooctane sulfonamide (NEtFOSA)","4151-50-2","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","N-methylperfluorooctanesulfonamidoacetic acid (NMeFOSAA)","2355-31-9","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","N-ethylperfluorooctanesulfonamidoacetic acid (NEtFOSAA)","2991-50-6","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","N-methylperfluorooctane sulfonamidoethanol (NMeFOSE)","24448-09-7","5.3","U H3 cn","11","5.3","2.7"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","N-ethylperfluorooctane sulfonamidoethanol (NEtFOSE)","1691-99-2","5.3","U H3 cn","11","5.3","2.7"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Hexafluoropropylene Oxide Dimer Acid (HFPO-DA)","13252-13-6","1.6","J H3 M cn","3.2","2.6","1.3"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","4,8-Dioxa-3H-perfluorononanoic acid (DONA)","919005-14-4","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoro-3-methoxypropanoic acid (PFMPA)","377-73-1","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoro-4-methoxybutanoic acid  (PFMBA)","863090-89-5","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Nonafluoro-3,6-dioxaheptanoic acid (NFDHA)","151772-58-6","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid (9Cl-PF3ONS)","756426-58-1","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid (11Cl-PF3OUdS)","763051-92-9","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","Perfluoro (2-ethoxyethane) sulfonic acid (PFEESA)","113507-82-7","1.1","U H3 cn","2.1","1.1","0.53"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","3-Perfluoropropylpropanoic acid (3:3 FTCA)","356-02-5","2.1","U H3 cn","4.3","2.1","1.1"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","3-Perfluoropentylpropanoic acid (5:3 FTCA)","914637-49-3","6.0","U H3 cn","11","6.0","3.0"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","1","ng/L","3-Perfluoroheptylpropanoic acid (7:3 FTCA)","812-70-4","5.3","U H3 cn","11","5.3","2.7"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorobutanoic acid (PFBA)","375-22-4","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluoropentanoic acid (PFPeA)","2706-90-3","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorohexanoic acid (PFHxA)","307-24-4","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluoroheptanoic acid (PFHpA)","375-85-9","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorooctanoic acid (PFOA)","335-67-1","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorononanoic acid (PFNA)","375-95-1","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorodecanoic acid (PFDA)","335-76-2","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluoroundecanoic acid (PFUnA)","2058-94-8","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorododecanoic acid (PFDoA)","307-55-1","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorotridecanoic acid (PFTrDA)","72629-94-8","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorotetradecanoic acid (PFTeDA)","376-06-7","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorobutanesulfonic acid (PFBS)","375-73-5","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluoropentanesulfonic acid (PFPeS)","2706-91-4","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorohexanesulfonic acid (PFHxS)","355-46-4","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluoroheptanesulfonic acid (PFHpS)","375-92-8","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorooctanesulfonic acid (PFOS)","1763-23-1","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorononanesulfonic acid (PFNS)","68259-12-1","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorodecanesulfonic acid (PFDS)","335-77-3","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorododecanesulfonic acid (PFDoS)","79780-39-5","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","1H,1H,2H,2H-Perfluorohexane sulfonic acid (4:2 FTS)","757124-72-4","21","U H3 cn","43","21","11"
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","1H,1H,2H,2H-Perfluorooctane sulfonic acid (6:2 FTS)","27619-97-2","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","1H,1H,2H,2H-Perfluorodecane sulfonic acid (8:2 FTS)","39108-34-4","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","Perfluorooctanesulfonamide (PFOSA)","754-91-6","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","N-methylperfluorooctane sulfonamide (NMeFOSA)","31506-32-8","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","N-ethylperfluorooctane sulfonamide (NEtFOSA)","4151-50-2","NR",NA,NA,NA,NA
"WG060-SW-EAST-020921","02/09/2021 00:00:00","Water","10","ng/L","N-methylperfluorooctanesulfonamidoacetic acid (NMeFOSAA)","2355-31-9","NR",NA,NA,NA,NA
